Date,CTVA,IR,ACMR,ALTM,BNTX,BWB,CARG,CGBD,CHX,CMBM,CRNC,EXPI,EYE,FLMN,FNKO,FOCS,FRG,FTDR,FUTU,GO,GRWG,GSHD,GSKY,GTX,HHR,HLNE,ILPT,IMXI,INMD,LAZY,LBC,LPRO,LSEA,LX,MESA,MRBK,NCSM,NESR,NIU,NMRK,OPRA,OPRT,PECO,PGNY,PLMR,PNTG,ROAD,ROKU,RTLR,SCPL,SGH,SITM,SMPL,STXB,TW,VCTR,VRRM,XP,SAFE
2021-01-13,44.130001068115234,46.08000183105469,96.87000274658203,48.790000915527344,102.61000061035156,13.140000343322754,32.650001525878906,10.930000305175781,17.979999542236328,28.469999313354492,101.52999877929688,37.685001373291016,50.90999984741211,3.4700000286102295,11.109999656677246,48.2599983215332,31.360000610351562,53.91999816894531,69.06999969482422,37.470001220703125,47.9900016784668,134.52999877929688,4.849999904632568,6.260000228881836,27.31999969482422,81.33999633789062,22.5,15.890000343322754,27.610000610351562,17.969999313354492,10.289999961853027,37.619998931884766,8.949999809265137,6.269999980926514,6.539999961853027,20.920000076293945,30.020000457763672,10.050000190734863,39.27000045776367,7.110000133514404,9.359999656677246,17.459999084472656,,44.79999923706055,100.45999908447266,61.599998474121094,34.27000045776367,408.6000061035156,10.279999732971191,16.200000762939453,18.7549991607666,129.0,28.700000762939453,17.690000534057617,66.33999633789062,24.6200008392334,13.0,39.72999954223633,73.81999969482422
2021-01-14,44.209999084472656,46.34000015258789,101.72000122070312,49.970001220703125,105.8499984741211,13.279999732971191,33.27000045776367,11.199999809265137,18.5,29.5,113.9800033569336,38.70500183105469,51.849998474121094,3.6600000858306885,12.699999809265137,49.63999938964844,31.739999771118164,53.349998474121094,73.01000213623047,37.849998474121094,50.47999954223633,133.6199951171875,5.050000190734863,6.21999979019165,28.799999237060547,82.87000274658203,22.239999771118164,15.670000076293945,28.315000534057617,18.229999542236328,10.34000015258789,38.040000915527344,9.369999885559082,6.559999942779541,6.789999961853027,21.219999313354492,36.95000076293945,10.630000114440918,39.220001220703125,7.059999942779541,9.300000190734863,17.65999984741211,,44.95000076293945,102.33999633789062,63.220001220703125,34.40999984741211,418.4599914550781,10.300000190734863,17.25,19.545000076293945,135.3699951171875,28.170000076293945,18.43000030517578,64.5,24.440000534057617,13.0600004196167,40.54999923706055,73.87999725341797
2021-01-15,43.75,45.90999984741211,94.5999984741211,51.90999984741211,101.58999633789062,13.350000381469727,31.899999618530273,11.25,17.690000534057617,28.600000381469727,120.25,38.98500061035156,48.63999938964844,3.5299999713897705,12.0600004196167,49.720001220703125,31.81999969482422,53.880001068115234,69.37999725341797,38.2400016784668,51.11000061035156,136.5399932861328,4.96999979019165,6.211999893188477,28.889999389648438,81.95999908447266,22.309999465942383,15.329999923706055,28.905000686645508,17.6299991607666,10.1899995803833,38.150001525878906,9.550000190734863,6.420000076293945,6.539999961853027,21.09000015258789,36.75,10.359999656677246,37.9900016784668,7.090000152587891,9.359999656677246,17.360000610351562,,47.88999938964844,98.05999755859375,57.540000915527344,34.439998626708984,408.29998779296875,10.40999984741211,17.040000915527344,19.610000610351562,136.5,28.0,17.950000762939453,64.62000274658203,24.43000030517578,13.020000457763672,39.790000915527344,74.91999816894531
2021-01-19,43.529998779296875,46.290000915527344,104.72000122070312,52.0099983215332,104.69999694824219,13.199999809265137,31.950000762939453,11.149999618530273,17.709999084472656,29.360000610351562,119.05000305175781,39.85499954223633,47.744998931884766,3.7200000286102295,11.520000457763672,51.04999923706055,32.130001068115234,53.970001220703125,81.06999969482422,37.84000015258789,52.310001373291016,141.97999572753906,4.820000171661377,6.179999828338623,29.110000610351562,80.80999755859375,22.350000381469727,15.760000228881836,28.860000610351562,18.68000030517578,10.15999984741211,38.61000061035156,9.40999984741211,6.739999771118164,6.820000171661377,20.729999542236328,38.2599983215332,10.260000228881836,44.40999984741211,7.039999961853027,9.649999618530273,17.81999969482422,,48.91999816894531,95.38999938964844,60.185001373291016,34.220001220703125,434.1400146484375,10.220000267028809,17.06999969482422,20.639999389648438,135.80999755859375,27.010000228881836,18.280000686645508,65.6500015258789,24.3799991607666,13.03499984741211,43.310001373291016,74.86000061035156
2021-01-20,43.65999984741211,45.9900016784668,104.51000213623047,49.9900016784668,103.2300033569336,13.319999694824219,31.93000030517578,11.279999732971191,17.299999237060547,30.3799991607666,118.7300033569336,46.18000030517578,48.58000183105469,3.5799999237060547,11.680000305175781,51.130001068115234,32.540000915527344,55.18000030517578,89.95999908447266,37.96500015258789,50.18000030517578,144.8000030517578,4.760000228881836,6.239999771118164,29.520000457763672,81.80999755859375,22.690000534057617,15.75,29.975000381469727,20.100000381469727,10.260000228881836,38.18000030517578,9.75,6.659999847412109,6.900000095367432,20.290000915527344,38.47999954223633,10.140000343322754,43.630001068115234,7.110000133514404,9.59000015258789,18.25,,48.58000183105469,98.0,60.61000061035156,33.56999969482422,428.5,9.930000305175781,17.43000030517578,20.514999389648438,135.25,27.3799991607666,17.8799991607666,65.38999938964844,24.1200008392334,13.609999656677246,42.58000183105469,75.5
2021-01-21,41.650001525878906,45.7599983215332,99.26000213623047,48.27000045776367,105.43000030517578,13.239999771118164,31.889999389648438,11.180000305175781,16.545000076293945,31.639999389648438,121.3499984741211,48.8650016784668,49.22999954223633,3.430000066757202,11.619999885559082,50.70000076293945,32.290000915527344,55.470001220703125,98.91000366210938,39.0,48.79999923706055,140.97999572753906,4.840000152587891,6.159999847412109,29.360000610351562,81.87000274658203,22.3799991607666,15.229999542236328,29.274999618530273,19.81999969482422,10.229999542236328,37.2400016784668,9.899999618530273,6.610000133514404,6.679999828338623,19.940000534057617,37.209999084472656,9.930000305175781,46.93000030517578,7.210000038146973,9.619999885559082,16.709999084472656,,47.279998779296875,97.62999725341797,60.349998474121094,32.45500183105469,423.6400146484375,9.539999961853027,17.010000228881836,20.684999465942383,136.60000610351562,27.360000610351562,17.56999969482422,64.95999908447266,23.940000534057617,13.005000114440918,42.83000183105469,75.05999755859375
2021-01-22,42.060001373291016,45.22999954223633,97.5999984741211,47.7599983215332,108.44000244140625,13.460000038146973,31.40999984741211,11.25,17.18000030517578,34.45000076293945,124.70999908447266,51.459999084472656,48.150001525878906,3.5299999713897705,11.710000038146973,51.63999938964844,32.13999938964844,56.029998779296875,99.88999938964844,39.95000076293945,49.84000015258789,136.10000610351562,4.769999980926514,6.159999847412109,29.559999465942383,81.45999908447266,22.229999542236328,15.119999885559082,29.834999084472656,19.360000610351562,10.470000267028809,36.38999938964844,10.050000190734863,6.599999904632568,6.610000133514404,20.139999389648438,37.08000183105469,10.289999961853027,46.04999923706055,7.329999923706055,9.75,17.239999771118164,,50.2400016784668,99.93000030517578,62.709999084472656,32.0,422.8500061035156,9.729999542236328,17.479999542236328,20.424999237060547,138.44000244140625,27.399999618530273,18.079999923706055,64.31999969482422,23.389999389648438,13.510000228881836,42.11000061035156,76.0999984741211
2021-01-25,41.29999923706055,44.5099983215332,100.45999908447266,48.630001068115234,110.61000061035156,13.369999885559082,33.349998474121094,11.149999618530273,16.100000381469727,34.029998779296875,119.16999816894531,54.56999969482422,47.58000183105469,3.5199999809265137,12.15999984741211,50.90999984741211,34.0,55.97999954223633,102.26000213623047,40.75,48.2599983215332,132.19000244140625,4.630000114440918,6.170000076293945,30.09000015258789,79.13999938964844,22.65999984741211,14.899999618530273,30.434999465942383,20.190000534057617,10.199999809265137,35.2599983215332,9.760000228881836,7.190000057220459,6.480000019073486,19.950000762939453,36.5,10.079999923706055,49.16999816894531,7.429999828338623,9.449999809265137,16.469999313354492,,48.0,98.29000091552734,62.439998626708984,31.18000030517578,426.6400146484375,10.119999885559082,17.489999771118164,19.875,133.4199981689453,28.399999618530273,17.81999969482422,62.84000015258789,22.40999984741211,13.5600004196167,43.16999816894531,77.25
2021-01-26,39.47999954223633,43.59000015258789,94.05000305175781,47.29999923706055,106.29000091552734,13.319999694824219,32.98500061035156,11.199999809265137,15.805000305175781,38.0099983215332,119.0,58.880001068115234,47.40999984741211,3.3399999141693115,12.25,49.93000030517578,34.95000076293945,57.0,103.19999694824219,42.59000015258789,48.36000061035156,128.8300018310547,4.599999904632568,6.260000228881836,29.959999084472656,77.2699966430664,22.610000610351562,14.9399995803833,30.350000381469727,19.829999923706055,10.069999694824219,34.040000915527344,9.739999771118164,7.699999809265137,6.53000020980835,20.190000534057617,33.33000183105469,10.319999694824219,47.84000015258789,7.349999904632568,9.34000015258789,16.43000030517578,,44.959999084472656,96.97000122070312,59.279998779296875,30.43000030517578,403.3999938964844,10.229999542236328,17.709999084472656,19.709999084472656,136.07000732421875,28.969999313354492,18.5,62.04999923706055,22.670000076293945,13.760000228881836,45.540000915527344,77.69000244140625
2021-01-27,38.689998626708984,40.810001373291016,91.20999908447266,46.459999084472656,105.97000122070312,12.949999809265137,31.530000686645508,11.020000457763672,14.920000076293945,38.2400016784668,113.9800033569336,54.220001220703125,45.04999923706055,3.2100000381469727,12.539999961853027,48.720001220703125,36.0,54.84000015258789,96.26000213623047,46.119998931884766,44.59000015258789,125.7300033569336,4.849999904632568,6.235000133514404,29.59000015258789,75.41999816894531,21.84000015258789,14.399999618530273,28.924999237060547,17.75,9.510000228881836,31.540000915527344,9.680000305175781,7.480000019073486,6.340000152587891,19.389999389648438,32.88999938964844,10.149999618530273,45.15999984741211,6.960000038146973,9.199999809265137,15.460000038146973,,44.29999923706055,97.87000274658203,54.83000183105469,29.43000030517578,402.260009765625,9.829999923706055,17.049999237060547,18.780000686645508,123.20999908447266,28.530000686645508,18.010000228881836,60.540000915527344,21.719999313354492,13.489999771118164,44.52000045776367,77.05000305175781
2021-01-28,40.290000915527344,42.63999938964844,91.7300033569336,47.33000183105469,110.0,13.220000267028809,29.8700008392334,10.970000267028809,15.6899995803833,36.5099983215332,117.79000091552734,53.880001068115234,46.540000915527344,3.240000009536743,11.970000267028809,49.52000045776367,36.439998626708984,56.439998626708984,99.0,43.220001220703125,45.84000015258789,132.52000427246094,5.050000190734863,6.340000152587891,31.149999618530273,77.48999786376953,21.530000686645508,14.479999542236328,29.905000686645508,16.90999984741211,9.760000228881836,34.380001068115234,9.210000038146973,7.559999942779541,6.619999885559082,20.399999618530273,33.814998626708984,10.510000228881836,44.5,7.099999904632568,9.100000381469727,16.43000030517578,,46.52000045776367,99.30999755859375,55.77000045776367,29.399999618530273,404.010009765625,9.9399995803833,16.100000381469727,18.81999969482422,122.30000305175781,28.780000686645508,18.489999771118164,61.34000015258789,21.709999084472656,13.079999923706055,44.869998931884766,76.38999938964844
2021-01-29,39.86000061035156,41.84000015258789,90.0,47.43000030517578,116.94000244140625,12.84000015258789,29.25,10.760000228881836,15.289999961853027,36.75,111.91000366210938,53.29499816894531,46.369998931884766,3.059999942779541,11.949999809265137,47.58000183105469,36.279998779296875,55.040000915527344,99.41000366210938,42.689998626708984,43.189998626708984,133.60000610351562,4.929999828338623,6.25,30.90999984741211,75.37000274658203,21.209999084472656,14.279999732971191,29.43000030517578,17.15999984741211,9.789999961853027,36.290000915527344,8.920000076293945,7.769999980926514,6.53000020980835,20.280000686645508,32.630001068115234,10.779999732971191,43.72999954223633,6.760000228881836,8.609999656677246,16.010000228881836,,46.77000045776367,99.58999633789062,53.77000045776367,28.420000076293945,389.0299987792969,9.5600004196167,15.970000267028809,18.575000762939453,122.05000305175781,28.540000915527344,17.940000534057617,60.790000915527344,21.219999313354492,12.800000190734863,43.63999938964844,73.58000183105469
2021-02-01,40.709999084472656,42.599998474121094,95.80000305175781,51.65999984741211,116.0999984741211,13.600000381469727,30.719999313354492,10.90999984741211,15.25,38.20000076293945,115.8499984741211,57.53499984741211,45.290000915527344,3.3299999237060547,12.899999618530273,49.27000045776367,36.38999938964844,54.709999084472656,105.0,42.41999816894531,46.209999084472656,133.7100067138672,5.059999942779541,6.400000095367432,30.649999618530273,77.6500015258789,21.8700008392334,14.760000228881836,30.100000381469727,17.729999542236328,9.869999885559082,38.0,8.920000076293945,8.180000305175781,6.630000114440918,20.1200008392334,31.902000427246094,11.529999732971191,46.959999084472656,6.940000057220459,8.470000267028809,16.219999313354492,,48.279998779296875,106.5999984741211,56.06999969482422,29.100000381469727,416.20001220703125,9.430000305175781,16.149999618530273,19.389999389648438,129.35000610351562,29.09000015258789,18.280000686645508,64.5,21.989999771118164,13.100000381469727,47.150001525878906,74.44000244140625
2021-02-02,41.4900016784668,43.380001068115234,98.81999969482422,51.7400016784668,114.76000213623047,13.890000343322754,32.08000183105469,11.4399995803833,15.614999771118164,36.279998779296875,117.94000244140625,59.95000076293945,46.84000015258789,3.440000057220459,12.569999694824219,50.45000076293945,36.75,55.04999923706055,116.97000122070312,40.29999923706055,51.04999923706055,143.35000610351562,5.389999866485596,6.375,31.200000762939453,77.55999755859375,22.280000686645508,14.819999694824219,31.735000610351562,18.15999984741211,9.90999984741211,39.400001525878906,9.180000305175781,8.1899995803833,6.670000076293945,20.75,33.534000396728516,11.699999809265137,48.63999938964844,7.940000057220459,8.380000114440918,16.889999389648438,,48.66999816894531,110.31999969482422,54.0,29.790000915527344,418.75,9.569999694824219,16.260000228881836,19.915000915527344,133.2899932861328,29.860000610351562,18.700000762939453,65.86000061035156,23.149999618530273,13.859999656677246,48.849998474121094,76.76000213623047
2021-02-03,41.86000061035156,43.560001373291016,98.69999694824219,54.040000915527344,118.0199966430664,13.90999984741211,32.540000915527344,11.399999618530273,16.420000076293945,36.22999954223633,116.16000366210938,59.505001068115234,48.72999954223633,3.5799999237060547,12.739999771118164,50.709999084472656,36.040000915527344,53.869998931884766,118.62999725341797,40.81999969482422,55.720001220703125,142.86000061035156,5.349999904632568,6.480000019073486,31.719999313354492,77.83999633789062,22.1200008392334,15.050000190734863,32.64500045776367,18.579999923706055,9.979999542236328,40.619998931884766,9.364999771118164,9.710000038146973,6.920000076293945,21.31999969482422,33.3650016784668,11.649999618530273,48.900001525878906,7.755000114440918,8.880000114440918,16.56999969482422,,47.52000045776367,110.05999755859375,55.380001068115234,29.950000762939453,425.07000732421875,9.779999732971191,16.25,19.639999389648438,133.4600067138672,28.8799991607666,18.639999389648438,64.37999725341797,23.200000762939453,14.029999732971191,48.02000045776367,76.0199966430664
2021-02-04,42.65999984741211,42.9900016784668,99.0199966430664,53.91999816894531,117.55999755859375,14.029999732971191,32.77000045776367,11.449999809265137,16.8799991607666,38.08000183105469,118.69000244140625,62.86000061035156,47.349998474121094,3.5799999237060547,13.180000305175781,51.290000915527344,37.06999969482422,53.849998474121094,115.06999969482422,40.369998931884766,57.40999984741211,149.41000366210938,5.929999828338623,6.480000019073486,31.780000686645508,80.94000244140625,22.350000381469727,15.600000381469727,33.39500045776367,19.31999969482422,9.960000038146973,40.2400016784668,9.34000015258789,9.5,7.210000038146973,21.40999984741211,33.349998474121094,11.859999656677246,46.9900016784668,8.130000114440918,8.850000381469727,16.219999313354492,,49.43000030517578,104.80000305175781,56.599998474121094,30.65999984741211,432.67999267578125,10.010000228881836,16.770000457763672,20.170000076293945,129.66000366210938,28.68000030517578,19.299999237060547,63.36000061035156,24.229999542236328,14.510000228881836,48.279998779296875,77.19000244140625
2021-02-05,43.900001525878906,43.779998779296875,98.2300033569336,54.7599983215332,117.56999969482422,13.979999542236328,34.560001373291016,11.630000114440918,16.959999084472656,40.11000061035156,125.66999816894531,67.48500061035156,49.06999969482422,3.5899999141693115,13.470000267028809,52.0,36.9900016784668,54.5099983215332,116.0,40.619998931884766,58.13999938964844,149.8000030517578,5.880000114440918,6.510000228881836,32.40999984741211,82.75,22.5,15.569999694824219,33.8849983215332,18.729999542236328,10.0,39.41999816894531,9.319999694824219,9.989999771118164,7.130000114440918,22.0,33.66999816894531,11.710000038146973,45.84000015258789,8.020000457763672,9.270000457763672,16.860000610351562,,49.91999816894531,104.3499984741211,55.630001068115234,29.170000076293945,439.8900146484375,10.09000015258789,17.290000915527344,20.520000457763672,131.0,28.6200008392334,19.3700008392334,65.0,24.729999542236328,14.59000015258789,48.54999923706055,79.0199966430664
2021-02-08,43.61000061035156,44.04999923706055,106.25,56.130001068115234,119.5,14.119999885559082,35.165000915527344,11.649999618530273,17.415000915527344,42.540000915527344,120.76000213623047,75.09500122070312,50.849998474121094,3.759999990463257,13.8100004196167,53.15999984741211,36.70000076293945,55.529998779296875,128.0,40.880001068115234,62.970001220703125,150.77999877929688,5.940000057220459,6.699999809265137,33.349998474121094,84.86000061035156,22.420000076293945,15.989999771118164,34.8650016784668,19.969999313354492,10.199999809265137,41.83000183105469,9.449999809265137,9.970000267028809,7.420000076293945,22.200000762939453,36.0099983215332,12.100000381469727,45.47999954223633,8.329999923706055,9.430000305175781,17.56999969482422,,50.650001525878906,106.37999725341797,54.02000045776367,28.479999542236328,434.6300048828125,10.220000267028809,18.059999465942383,21.385000228881836,138.36000061035156,29.459999084472656,20.0,66.27999877929688,24.850000381469727,14.720000267028809,48.72999954223633,79.7300033569336
2021-02-09,43.43000030517578,44.06999969482422,108.19999694824219,53.81999969482422,117.52999877929688,14.979999542236328,35.470001220703125,11.710000038146973,17.190000534057617,41.81999969482422,120.87999725341797,80.5250015258789,51.38999938964844,3.819999933242798,13.300000190734863,53.16999816894531,36.66999816894531,56.18000030517578,154.41000366210938,41.54999923706055,64.58000183105469,155.13999938964844,5.789999961853027,6.949999809265137,32.93000030517578,86.25,22.610000610351562,16.420000076293945,34.404998779296875,19.969999313354492,10.260000228881836,40.7400016784668,9.289999961853027,10.600000381469727,7.440000057220459,22.600000381469727,37.78900146484375,11.970000267028809,43.900001525878906,8.5600004196167,9.850000381469727,17.299999237060547,,50.439998626708984,109.68000030517578,57.59000015258789,28.010000228881836,467.29998779296875,10.069999694824219,20.739999771118164,21.7549991607666,142.1999969482422,29.670000076293945,19.950000762939453,67.69000244140625,24.93000030517578,14.609999656677246,47.90999984741211,79.91999816894531
2021-02-10,43.040000915527344,44.459999084472656,109.20999908447266,53.16999816894531,119.3499984741211,14.9399995803833,35.61000061035156,11.850000381469727,17.260000228881836,40.27000045776367,127.12000274658203,68.16999816894531,50.81999969482422,3.8299999237060547,13.130000114440918,52.58000183105469,36.83000183105469,56.099998474121094,165.24000549316406,42.79999923706055,63.189998626708984,156.74000549316406,5.590000152587891,6.760000228881836,32.41999816894531,86.16000366210938,22.8799991607666,16.3700008392334,34.834999084472656,19.690000534057617,10.15999984741211,41.83000183105469,9.34000015258789,11.699999809265137,9.59000015258789,22.700000762939453,34.810001373291016,12.239999771118164,45.150001525878906,8.539999961853027,11.25,17.350000381469727,,48.81999969482422,109.98999786376953,56.20000076293945,27.489999771118164,469.69000244140625,10.029999732971191,20.260000228881836,22.270000457763672,133.13999938964844,29.989999771118164,19.809999465942383,67.98999786376953,24.770000457763672,14.75,47.40999984741211,80.87000274658203
2021-02-11,43.540000915527344,44.029998779296875,119.44000244140625,53.099998474121094,118.02999877929688,14.539999961853027,34.72999954223633,12.039999961853027,16.68000030517578,39.560001373291016,129.16000366210938,72.91500091552734,51.209999084472656,3.819999933242798,12.819999694824219,52.20000076293945,36.130001068115234,57.0,157.33999633789062,42.63999938964844,55.040000915527344,162.57000732421875,5.659999847412109,6.860000133514404,31.68000030517578,87.47000122070312,22.989999771118164,15.680000305175781,33.6349983215332,20.850000381469727,10.020000457763672,41.43000030517578,9.010000228881836,12.3100004196167,10.020000457763672,22.75,37.31999969482422,12.020000457763672,47.619998931884766,8.739999771118164,12.470000267028809,16.940000534057617,,49.88999938964844,112.48999786376953,56.630001068115234,27.09000015258789,465.69000244140625,10.069999694824219,20.149999618530273,22.739999771118164,140.32000732421875,30.329999923706055,19.360000610351562,67.86000061035156,25.540000915527344,14.380000114440918,48.5099983215332,80.87000274658203
2021-02-12,44.369998931884766,43.91999816894531,135.22999572753906,53.540000915527344,117.55999755859375,14.520000457763672,32.119998931884766,11.949999809265137,16.799999237060547,41.869998931884766,133.42999267578125,77.88500213623047,50.91999816894531,3.9700000286102295,12.739999771118164,52.81999969482422,36.34000015258789,58.15999984741211,147.57000732421875,43.279998779296875,56.95000076293945,167.47000122070312,5.800000190734863,6.900000095367432,31.25,89.1500015258789,22.729999542236328,15.850000381469727,33.98500061035156,20.639999389648438,10.069999694824219,42.20000076293945,8.84000015258789,13.0600004196167,9.9399995803833,22.899999618530273,37.31999969482422,12.300000190734863,49.0099983215332,8.710000038146973,12.84000015258789,16.889999389648438,,50.400001525878906,111.87000274658203,57.08000183105469,27.739999771118164,468.6700134277344,10.270000457763672,20.540000915527344,23.584999084472656,144.1699981689453,30.100000381469727,19.31999969482422,68.29000091552734,25.1200008392334,14.210000038146973,48.41999816894531,82.0999984741211
2021-02-16,45.279998779296875,43.56999969482422,139.97999572753906,53.0,114.37999725341797,14.579999923706055,30.260000228881836,12.100000381469727,17.46500015258789,43.04999923706055,124.94999694824219,79.94000244140625,50.54999923706055,4.21999979019165,13.079999923706055,52.970001220703125,35.66999816894531,56.560001373291016,191.0,42.11000061035156,60.58000183105469,159.75999450683594,5.809999942779541,7.0,31.649999618530273,89.56999969482422,22.3799991607666,15.489999771118164,35.029998779296875,23.260000228881836,10.220000267028809,40.2599983215332,8.850000381469727,14.449999809265137,10.600000381469727,23.809999465942383,37.689998626708984,11.880000114440918,49.43000030517578,8.649999618530273,12.329999923706055,16.889999389648438,,49.36000061035156,105.48999786376953,55.86000061035156,26.8799991607666,469.70001220703125,10.5,20.639999389648438,24.125,148.49000549316406,29.420000076293945,19.549999237060547,68.27999877929688,24.950000762939453,14.199999809265137,49.93000030517578,84.44999694824219
2021-02-17,44.97999954223633,42.9900016784668,136.47000122070312,52.79999923706055,113.55999755859375,14.619999885559082,29.649999618530273,12.109999656677246,18.170000076293945,41.59000015258789,124.76000213623047,72.91000366210938,51.119998931884766,4.210000038146973,13.470000267028809,53.13999938964844,35.06999969482422,56.369998931884766,183.35000610351562,42.16999816894531,59.349998474121094,161.7100067138672,6.900000095367432,7.179999828338623,31.639999389648438,87.3499984741211,22.299999237060547,15.390000343322754,34.654998779296875,22.8799991607666,10.420000076293945,38.779998779296875,8.699999809265137,13.09000015258789,11.800000190734863,24.459999084472656,36.84199905395508,12.109999656677246,45.66999816894531,8.729999542236328,12.470000267028809,16.56999969482422,,49.38999938964844,102.38999938964844,56.540000915527344,27.209999084472656,456.9700012207031,10.65999984741211,19.420000076293945,24.0049991607666,140.27999877929688,28.709999084472656,19.6200008392334,67.86000061035156,24.670000076293945,13.970000267028809,50.25,83.91000366210938
2021-02-18,44.20000076293945,42.77000045776367,119.02999877929688,51.66999816894531,112.6500015258789,14.539999961853027,29.68000030517578,12.100000381469727,17.610000610351562,40.95000076293945,122.97000122070312,68.70999908447266,49.959999084472656,4.119999885559082,13.119999885559082,54.70000076293945,34.290000915527344,56.11000061035156,171.80999755859375,41.75,55.95000076293945,167.74000549316406,6.070000171661377,7.050000190734863,31.399999618530273,88.5999984741211,21.549999237060547,15.449999809265137,34.150001525878906,23.219999313354492,10.34000015258789,38.0,8.800000190734863,13.6899995803833,12.100000381469727,23.84000015258789,37.029998779296875,11.90999984741211,43.68000030517578,9.229999542236328,13.380000114440918,17.219999313354492,,49.029998779296875,103.08000183105469,56.369998931884766,26.899999618530273,452.989990234375,10.09000015258789,20.520000457763672,24.040000915527344,124.66000366210938,28.549999237060547,19.510000228881836,69.0,24.049999237060547,13.829999923706055,48.720001220703125,83.76000213623047
2021-02-19,45.470001220703125,43.88999938964844,123.55999755859375,52.4900016784668,115.69000244140625,14.619999885559082,29.75,12.050000190734863,18.18000030517578,43.040000915527344,127.81999969482422,71.41999816894531,51.31999969482422,4.139999866485596,13.109999656677246,52.959999084472656,35.849998474121094,55.63999938964844,189.6999969482422,41.47999954223633,57.709999084472656,174.5500030517578,6.059999942779541,7.0,32.29999923706055,94.19000244140625,21.489999771118164,15.470000267028809,34.54999923706055,22.729999542236328,10.489999771118164,38.7400016784668,8.9399995803833,15.270000457763672,12.140000343322754,25.100000381469727,35.56999969482422,12.0,44.189998626708984,10.010000228881836,13.569999694824219,16.389999389648438,,50.68000030517578,99.79000091552734,59.06999969482422,27.389999389648438,467.30999755859375,10.25,21.450000762939453,24.75,123.80999755859375,28.1200008392334,20.260000228881836,69.30000305175781,24.010000228881836,14.029999732971191,49.95000076293945,83.70999908447266
2021-02-22,46.68000030517578,43.77000045776367,111.9800033569336,54.97999954223633,114.5999984741211,14.90999984741211,27.84000015258789,12.069999694824219,19.149999618530273,44.81999969482422,117.86000061035156,70.30999755859375,51.209999084472656,4.260000228881836,12.84000015258789,52.0,36.5099983215332,54.79999923706055,174.52000427246094,41.220001220703125,52.689998626708984,165.3699951171875,5.760000228881836,6.699999809265137,31.899999618530273,96.44999694824219,21.389999389648438,14.989999771118164,35.375,22.520000457763672,10.460000038146973,37.61000061035156,9.09000015258789,12.619999885559082,12.710000038146973,25.0,35.46099853515625,12.130000114440918,40.18000030517578,10.140000343322754,12.819999694824219,16.469999313354492,,51.25,92.0,56.470001220703125,29.030000686645508,437.2799987792969,10.800000190734863,20.100000381469727,24.344999313354492,110.75,28.34000015258789,20.260000228881836,69.80000305175781,24.790000915527344,14.25,46.060001373291016,81.69000244140625
2021-02-23,46.43000030517578,45.58000183105469,107.5199966430664,56.33000183105469,111.97000122070312,14.949999809265137,27.479999542236328,11.960000038146973,19.1299991607666,43.369998931884766,114.3499984741211,63.45000076293945,50.38999938964844,4.329999923706055,12.819999694824219,52.400001525878906,36.209999084472656,54.16999816894531,167.19000244140625,38.81999969482422,50.72999954223633,165.39999389648438,5.53000020980835,6.400000095367432,32.619998931884766,95.0,21.424999237060547,15.0,35.154998779296875,20.350000381469727,10.529999732971191,37.900001525878906,8.979999542236328,12.399999618530273,12.479999542236328,25.200000762939453,37.0,12.170000076293945,38.7599983215332,10.239999771118164,11.449999809265137,15.9399995803833,,51.279998779296875,88.19999694824219,56.61000061035156,29.170000076293945,415.8699951171875,10.720000267028809,19.440000534057617,24.1200008392334,112.62999725341797,28.3799991607666,20.889999389648438,69.61000061035156,24.280000686645508,14.489999771118164,46.650001525878906,82.62000274658203
2021-02-24,46.40999984741211,48.099998474121094,128.2100067138672,57.25,114.16999816894531,15.289999961853027,27.299999237060547,12.649999618530273,21.079999923706055,45.16999816894531,111.12000274658203,65.79000091552734,49.13999938964844,4.28000020980835,13.119999885559082,52.7599983215332,36.560001373291016,54.0,166.16000366210938,38.11000061035156,50.619998931884766,147.77000427246094,5.760000228881836,6.449999809265137,32.45000076293945,92.11000061035156,21.469999313354492,15.25,35.26499938964844,21.489999771118164,10.609999656677246,39.060001373291016,9.34000015258789,11.65999984741211,13.369999885559082,25.770000457763672,38.470001220703125,12.869999885559082,39.15999984741211,10.505000114440918,11.569999694824219,16.719999313354492,,53.34000015258789,91.79000091552734,57.25,30.639999389648438,413.7900085449219,11.270000457763672,19.469999313354492,24.80500030517578,116.12999725341797,29.3799991607666,21.510000228881836,70.62999725341797,24.559999465942383,14.890000343322754,47.72999954223633,81.95999908447266
