,ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return,AHV_5y,annu_return_5y,sharpe
616,LULU,lululemon athletica inc.,Consumer Cyclical,Increase,Below Fair Price,UnderValued,Sustainable,304.58,0.1640122609511294,39381889024.0,Large,1.32,6.661,0.2789999999999999,32.927567,45.72587,396.4840787339497,16.06,0.1796581074369293,0.3928627132033152,0.3612961354404396,0.988
625,MBUU,"Malibu Boats, Inc.",Consumer Cyclical,Increase,Above Fair Price,UnderValued,No Data,67.37,0.1426857744007874,1403970688.0,Small,1.73,5.497,0.15,8.715395,12.255775,33.6849975875,999.0,0.2294973680802179,0.4900828296139587,0.2773159838899566,0.628
629,MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,Increase,Above Fair Price,UnderValued,No Data,73.28,0.2122739601023464,1373003392.0,Small,1.68,3.315,0.14,16.654545,22.10558,33.870261540780426,999.0,0.2234194094651827,0.4662591193240339,0.2684726971574254,0.664
780,RICK,"RCI Hospitality Holdings, Inc.",Consumer Cyclical,Increase,Below Fair Price,UnderValued,No Data,63.27,0.2121914116166434,601059328.0,Small,1.97,3.369,0.4,12.70482,18.780054,185.79739043402,999.0,0.2586715694323869,0.6084727820266618,0.302701200796263,0.716
792,RUSHA,"Rush Enterprises, Inc.",Consumer Cyclical,Increase,Below Fair Price,UnderValued,No Data,49.34,0.1237736986366495,2712584960.0,Small,1.22,3.708,0.2866,11.803828,13.306365,67.74551090756457,999.0,0.1675021902068589,0.3521751954216464,0.1874167255840446,0.663
898,TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,Increase,Below Fair Price,OverValued,No Data,87.79,0.1998275355574939,6114134528.0,Small,1.04,3.02,0.8417,24.251383,29.069536,3041.616649040493,999.0,0.1456215391927321,0.4010414787966675,0.1599485106112648,0.52
185,SBNY,Signature Bank,Financial Services,Increase,Above Fair Price,UnderValued,Average,337.79,0.196788219459836,20481019904.0,Large,1.89,13.954,0.0632,19.570684,24.207396,83.3433486387685,28.14,0.2489468356483305,0.4044511937930991,0.1696710727508157,0.557
197,TROW,"T. Rowe Price Group, Inc.",Financial Services,Increase,Above Fair Price,UnderValued,Sustainable,142.56,0.1207240989668463,32674465792.0,Large,1.22,13.27,0.122,10.678651,10.743029,57.098253495493175,16.74,0.1675021902068589,0.3004119014738969,0.1934409508428132,0.729
317,CG,The Carlyle Group Inc.,Financial Services,Decrease,Below Fair Price,UnderValued,No Data,44.83,0.1390043558347886,15980192768.0,Large,1.43,7.73,0.2826,11.041873,5.799483,59.852092027532265,999.0,0.1930296163900067,0.3634199465564457,0.2762960921976831,0.865
838,SNEX,StoneX Group Inc.,Financial Services,Increase,Above Fair Price,UnderValued,No Data,77.3,0.1253246763179047,1541957248.0,Small,1.2,5.74,0.19,10.980114,13.4669,52.57649387669739,999.0,0.1650710067608448,0.381420580775372,0.1556725591897227,0.526
869,TBBK,"The Bancorp, Inc.",Financial Services,Increase,Above Fair Price,UnderValued,No Data,29.29,0.1266267010191772,1668956032.0,Small,1.3,1.825,0.12,13.497696,16.049314,11.544389946964827,999.0,0.1772269239909152,0.5377956745607518,0.4043024166854247,0.91
74,EQIX,"Equinix, Inc.",Real Estate,Increase,Below Fair Price,OverValued,Sustainable,681.02,0.1989202102803438,61319860224.0,Large,0.36,4.743,0.37,88.10091,143.58423,1645.6384035235496,14.71,0.0629613020282534,0.2722856217147544,0.1481630333115158,0.612
184,SBAC,SBA Communications Corporation,Real Estate,Increase,Below Fair Price,OverValued,Sustainable,297.16,0.2042531142449553,32325361664.0,Large,0.31,2.606,1.8932,74.663315,114.02917,599909.7544044027,14.52,0.0568833434132182,0.2676043181436077,0.2372684724334086,0.85
82,FCX,"Freeport-McMoRan, Inc.",Basic Materials,Increase,Below Fair Price,UnderValued,Not Sustainable,42.74,0.0189448325592931,62762409984.0,Large,2.07,2.641,0.289,12.039437,16.183264,59.67607037526031,34.5,0.2708274866624572,0.5076432725280805,0.2349864904899532,0.769
157,NUE,Nucor Corporation,Basic Materials,Increase,Below Fair Price,UnderValued,Not Sustainable,122.64,0.142525608164252,35050389504.0,Large,1.44,16.577,0.3499,7.3349285,7.3982024,259.4394191100064,36.58,0.1942452081130137,0.3603220591011265,0.1931736487976682,0.709
809,SCHN,"Schnitzer Steel Industries, Inc",Basic Materials,Increase,Above Fair Price,UnderValued,No Data,41.58,0.0198444548901406,1156909440.0,Small,1.52,5.657,0.1,5.7669907,7.350186,13.935036659642256,999.0,0.2039699418970701,0.472387460885696,0.156052246014934,0.66
852,SSRM,SSR Mining Inc.,Basic Materials,Increase,Above Fair Price,UnderValued,No Data,19.525,0.0061115746117599,4135609856.0,Small,1.04,1.128,-0.2683,12.678572,17.309397,0.166831469386844,999.0,0.1456215391927321,0.4666431799610675,0.1229743964231473,0.504
855,STLD,"Steel Dynamics, Inc.",Basic Materials,Increase,Below Fair Price,UnderValued,Not Sustainable,63.23,0.1863018361931798,12548057088.0,Large,1.51,11.005,0.3632,5.06245,5.74557,146.09952535267993,34.29,0.202754350174063,0.4115056250298424,0.1591180945981558,0.648
878,TGLS,Tecnoglass Inc.,Basic Materials,Increase,Above Fair Price,UnderValued,No Data,19.49,0.0990576492627954,929181824.0,Small,1.74,1.404,0.0093999999999999,10.708791,13.881765,3.0134982293285764,999.0,0.2307129598032249,0.6204938661455971,0.1518887999748144,0.67
