ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return
FE,FirstEnergy Corp.,Utilities,,,,,41.27,0.03821678423041441,23531661312,,0.33,2.012,-0.066,16.508,20.511929,,34.08,
FFIV,"F5, Inc.",Technology,,,,,199.6,0.04495353322152695,12221388800,,1.05,5.34,0.128,15.144158,37.378277,,19.23,
FIS,Fidelity National Information S,Technology,,,,,95.35,0.1354485422366014,58062143488,,0.75,0.36,0.15039999999999998,12.902571,264.86108,,18.23,
FISV,"Fiserv, Inc.",Technology,,,,,94.25,0.190652848255191,62226866176,,0.83,1.93,0.1873,14.567234,48.834198,,18.34,
FITB,Fifth Third Bancorp,Financial Services,,,,,48.41,0.16568189882037498,33040113664,,1.45,3.618,-0.0298,14.450747,13.380321,,18.68,
FLT,"FleetCor Technologies, Inc.",Technology,,,,,236.36,0.2031601579057909,19192100864,,1.43,9.686,0.1635,15.458469,24.402231,,17.85,
FMC,FMC Corporation,Basic Materials,,,,,116.45,0.11993353230402581,14760153088,,0.86,4.569,0.0736,15.143043,25.486979,,38.66,
FOX,Fox Corporation,Communication Services,,,,,38.33,0.0012286163388524063,22824904704,,1.13,2.958,0.092,16.31064,12.95808,,,
FOXA,Fox Corporation,Communication Services,,,,,41.995,0.013491217138545952,23136892928,,1.13,2.958,0.064,11.796349,14.197093,,,
FRC,FIRST REPUBLIC BANK,Financial Services,,,,,169.665,0.21172147208037573,30418558976,,1.11,7.263,0.1598,20.590412,23.36018,,23.82,
FRT,Federal Realty Investment Trust,Real Estate,,,,,118.825,0.05575405178039983,9243337728,,1.13,3.016,0.067,51.888645,39.39821,,12.42,
FTNT,"Fortinet, Inc.",Technology,,,,,295.6,0.2739650481855713,48330600448,,1.15,3.322,0.16829999999999998,64.121475,88.982544,,19.3,
FTV,Fortive Corporation,Technology,,,,,63.65,0.04834712770923488,22823489536,,1.2,4.584,0.3923,20.665585,13.885253,,34.87,
GD,General Dynamics Corporation,Industrials,,,,,219.79,0.1478916102306549,61370421248,,1.08,11.652,0.0855,17.653814,18.862854,,34.88,
GE,General Electric Company,Industrials,,,,,94.7,-0.04092465649010246,103993860096,,1.04,-0.419,0.07,23.853903,,,40.71,
GILD,"Gilead Sciences, Inc.",Healthcare,,,,,60.93,0.1260098669725389,76429377536,,0.35,5.844,0.0132,8.960294,10.426079,,22.08,
GIS,"General Mills, Inc.",Consumer Defensive,,,,,67.64,0.09478968222801498,40800919552,,0.51,3.628,0.0463,17.255102,18.64388,,21.66,
GL,Globe Life Inc.,Financial Services,,,,,104.74,0.1343138618208528,10576540672,,1.11,7.385,0.10310000000000001,12.711165,14.182802,,20.85,
GLW,Corning Incorporated,Technology,,,,,41.48,0.14633559033515575,35399364608,,1.08,1.004,0.2214,17.87931,41.314743,,19.42,
GM,General Motors Company,Consumer Cyclical,,,,,47.155,0.08691025119051175,68462456832,,1.2,7.472,0.152,6.9040995,6.3108935,,30.89,
GNRC,Generac Holdlings Inc.,Industrials,,,,,285.42,0.31898464904414836,18007148544,,1.02,8.233,0.08,24.436644,34.6678,,,
GOOG,Alphabet Inc.,Communication Services,,,,,2595.39,0.24002544422636785,1722620051456,,1.07,103.805,0.21,23.111217,25.002552,,,
GOOGL,Alphabet Inc.,Communication Services,,,,,2602.66,0.23988814842524886,1727648366592,,1.07,103.805,0.21,23.151218,25.072588,,22.89,
GPC,Genuine Parts Company,Consumer Cyclical,,,,,124.89,0.1037173682166246,17787082752,,1.08,5.609,0.046,17.202478,22.266,,12.53,
GPN,Global Payments Inc.,Industrials,,,,,135.565,0.1817865065590325,39334322176,,1.1,3.167,0.2026,14.136079,42.805492,,19.18,
GRMN,Garmin Ltd.,Technology,,,,,112.51,0.1312900333230751,21638148096,,0.98,5.858,0.10779999999999999,18.324104,19.206215,,19.37,
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,,,,,346.39,0.1336692611621182,115548086272,,1.5,60.63,0.1728,8.608102,5.7131786,,24.98,
GWW,"W.W. Grainger, Inc.",Industrials,,,,,474.32,0.10627214798986649,24436967424,,1.24,17.495,0.15380000000000002,20.304794,27.111746,,14.6,
HAL,Halliburton Company,Energy,,,,,32.145,-0.0003941543299326167,28773505024,,2.77,0.447,0.601,18.908823,71.91275,,24.32,
HAS,"Hasbro, Inc.",Consumer Cyclical,,,,,95.715,0.13648553705883026,13203597312,,1.02,3.278,0.177,17.857275,29.199205,,10.44,
HBAN,Huntington Bancshares Incorpora,Financial Services,,,,,15.84,0.13629116720020362,23356715008,,1.3,0.892,-0.0215,11.395683,17.757847,,20.34,
HCA,"HCA Healthcare, Inc.",Healthcare,,,,,245.2,0.27443818940533093,76262842368,,1.65,19.533,0.15710000000000002,13.112299,12.553115,,26.54,
HD,"Home Depot, Inc. (The)",Consumer Cyclical,,,,,317.585,0.23771514040991312,331634966528,,0.99,14.955,0.13699999999999998,19.61612,21.23604,,11.45,
HES,Hess Corporation,Energy,,,,,94.795,0.05263711491334111,29360570368,,2.0,0.633,-0.23399999999999999,20.255342,149.75513,,31.78,
HIG,Hartford Financial Services Gro,Financial Services,,,,,70.825,0.15512324554402546,24105498624,,1.07,6.009,0.1158,10.089031,11.786487,,16.38,
HII,"Huntington Ingalls Industries, ",Industrials,,,,,187.305,0.1940538379528021,7503625216,,1.01,16.668,0.006999999999999999,12.837902,11.237401,,,
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,,,,,147.955,0.13449159095812235,41238310912,,1.23,0.14,2.7264999999999997,34.40814,1056.8214,,19.95,
HOLX,"Hologic, Inc.",Healthcare,,,,,70.496,0.12836601163689676,17724174336,,1.11,7.21,0.040999999999999995,18.216022,9.777532,,28.58,
HON,Honeywell International Inc.,Industrials,,,,,184.355,0.14925301571027605,126914215936,,1.17,7.77,0.1144,20.52951,23.726511,,29.12,
HPE,Hewlett Packard Enterprise Comp,Technology,,,,,17.205,0.07834446984252175,22253635584,,1.24,2.58,0.1776,7.8922014,6.668605,,12.14,
HPQ,HP Inc.,Technology,,,,,35.5,0.14502669682112268,38436560896,,1.01,5.33,0.1729,8.105022,6.660413,,10.26,
HRL,Hormel Foods Corporation,Consumer Defensive,,,,,47.54,0.15156475085208454,25793777664,,0.08,1.66,0.071,22.42453,28.638556,,29.18,
HSIC,"Henry Schein, Inc.",Healthcare,,,,,84.3,0.11233954881912256,11690218496,,0.79,4.393,0.16570000000000001,18.168104,19.18962,,13.48,
HST,Host Hotels,Real Estate,,,,,18.945,0.048135914267307234,13527393280,,1.34,-0.56,0.284,72.86539,,,13.78,
HSY,The Hershey Company,Consumer Defensive,,,,,202.309,0.15364167309771615,41676464128,,0.41,6.888,0.0913,26.902794,29.371225,,25.02,
HUM,Humana Inc.,Healthcare,,,,,421.43,0.17952413968600478,54168084480,,0.92,20.509,0.13,17.559584,20.548538,,22.88,
HWM,Howmet Aerospace Inc.,Industrials,,,,,34.795,0.06316429775004773,14865048576,,1.61,0.661,0.33549999999999996,24.85357,52.639935,,,
IBM,International Business Machines,Technology,,,,,124.34,-0.0017666942029376242,111448424448,,1.1,5.283,0.069,12.071844,23.53587,,14.77,
ICE,Intercontinental Exchange Inc.,Financial Services,,,,,123.4759,0.17357191359905896,69566816256,,0.82,5.421,0.1142,22.24791,22.777328,,16.56,
IDXX,"IDEXX Laboratories, Inc.",Healthcare,,,,,489.56,0.27228967237564006,41511555072,,0.94,8.718,0.243,52.025505,56.15508,,20.74,
IEX,IDEX Corporation,Industrials,,,,,189.77,0.17705281816645482,14428498944,,1.06,5.628,0.12,27.071327,33.718906,,27.05,
IFF,International Flavors & Fragran,Basic Materials,,,,,134.77,0.11174137043838674,34305300480,,1.04,1.167,0.0449,25.476372,115.484146,,22.82,
ILMN,"Illumina, Inc.",Healthcare,,,,,315.695,0.19928803452504407,49343131648,,0.89,6.109,0.055,78.33623,51.677032,,11.4,
INCY,Incyte Corporation,Healthcare,,,,,68.0,0.1474054641382938,15020589056,,0.72,2.412,0.15,15.525114,28.192371,,25.74,
INFO,IHS Markit Ltd.,Industrials,,,,,107.85,0.15195589276648258,43015000064,,1.0,1.55,0.1112,30.4661,69.58064,,21.21,
INTC,Intel Corporation,Technology,,,,,44.52,0.08172450614539951,181062844416,,0.54,5.158,0.0316,12.032433,8.631252,,16.88,
INTU,Intuit Inc.,Technology,,,,,483.07,0.24637726017087047,136789491712,,1.05,7.581,0.174,35.415688,63.721146,,16.5,
IP,International Paper Company,Consumer Cyclical,,,,,47.065,0.08565973693376172,18226532352,,0.96,4.541,0.192,10.056624,10.364457,,24.6,
IPG,"Interpublic Group of Companies,",Communication Services,,,,,36.645,0.1641630126635039,14429152256,,1.01,1.771,0.174,14.040231,20.6917,,15.38,
IPGP,IPG Photonics Corporation,Technology,,,,,136.34,0.09294175305691832,7268135424,,1.34,4.869,0.315,23.305983,28.001642,,11.92,
IQV,"IQVIA Holdings, Inc.",Healthcare,,,,,226.16,0.18306557056254213,43205607424,,1.4,3.929,0.2213,22.281775,57.56172,,19.24,
IR,Ingersoll Rand Inc.,Industrials,,,,,53.31,0.12329931332000399,21728356352,,1.47,0.987,0.2177,23.077923,54.01216,,,
IRM,Iron Mountain Incorporated (Del,Real Estate,,,,,42.972,0.12339773591958814,12442543104,,0.83,2.197,0.0644,26.043636,19.559399,,15.14,
ISRG,"Intuitive Surgical, Inc.",Healthcare,,,,,283.35,0.17546752274000998,101223104512,,1.09,4.638,0.1721,50.870735,61.093143,,29.8,
IT,"Gartner, Inc.",Technology,,,,,283.9,0.21616155773476778,23347652608,,1.55,8.025,0.21600000000000003,39.81767,35.37695,,23.51,
ITW,Illinois Tool Works Inc.,Industrials,,,,,215.74,0.17045496877217636,67716685824,,1.12,8.599,0.1392,23.733774,25.088964,,20.1,
IVZ,Invesco Ltd,Financial Services,,,,,22.0725,0.030091789987560125,10179991552,,1.23,2.53,0.213,7.9112906,8.724308,,20.28,
J,Jacobs Engineering Group Inc.,Industrials,,,,,120.31,0.10192642997720336,15574490112,,0.82,3.196,0.1303,14.636252,37.64393,,25.36,
JBHT,"J.B. Hunt Transport Services, I",Industrials,,,,,188.72,0.15141762640861955,19818242048,,1.07,6.3,0.23,23.070904,29.955555,,14.32,
JCI,Johnson Controls International ,Industrials,,,,,65.595,0.14384778490590877,46200659968,,1.1,2.272,0.19329999999999997,18.741428,28.871038,,13.64,
JKHY,"Jack Henry & Associates, Inc.",Technology,,,,,171.61,0.19041377701039175,12706176000,,0.6,4.302,0.14,33.32233,39.890747,,16.2,
JNJ,Johnson & Johnson,Healthcare,,,,,162.21,0.12773610784603062,427034083328,,0.72,6.691,0.0819,15.627168,24.243013,,27.29,
JNPR,"Juniper Networks, Inc.",Technology,,,,,33.93,0.05564825523794803,11033391104,,0.87,0.45,0.0935,17.311224,75.4,,16.88,
JPM,JP Morgan Chase & Co.,Financial Services,,,,,153.01,0.18061778313414797,463366291456,,1.12,15.809,0.1057,12.782789,9.678663,,29.33,
K,Kellogg Company,Consumer Defensive,,,,,66.39,0.056186916644180185,22647156736,,0.59,3.668,0.0315,15.959135,18.099781,,26.78,
KEY,KeyCorp,Financial Services,,,,,25.775,0.15694725736130266,23998019584,,1.47,2.567,0.146,12.697044,10.040904,,23.31,
KEYS,Keysight Technologies Inc.,Technology,,,,,158.84,0.18848619534772085,29074391040,,0.96,4.78,0.12,21.235294,33.23012,,9.35,
KHC,The Kraft Heinz Company,Consumer Defensive,,,,,39.79,-0.03514567132892976,48704548864,,1.08,1.858,-0.024399999999999998,15.071969,21.4155,,34.47,
KIM,Kimco Realty Corporation,Real Estate,,,,,23.885,0.07779100509031456,14723383296,,1.51,2.019,0.046,35.649254,11.830113,,13.14,
KLAC,KLA Corporation,Technology,,,,,355.47,0.27794684394494307,53897072640,,1.21,17.618,0.1963,16.735876,20.176523,,16.91,
KMB,Kimberly-Clark Corporation,Consumer Defensive,,,,,133.1,0.10318477229991263,44817035264,,0.5,5.882,-0.0096,19.71852,22.628359,,22.24,
KMI,"Kinder Morgan, Inc.",Energy,,,,,16.615,-0.0188593037043967,37673345024,,1.02,0.768,0.0739,16.131067,21.634113,,18.55,
KMX,CarMax Inc,Consumer Cyclical,,,,,101.24,0.12859450370456948,16387920896,,1.49,7.259,0.16399999999999998,13.830601,13.946825,,11.97,
KO,Coca-Cola Company (The),Consumer Defensive,,,,,62.515,0.09632143974868403,270028537856,,0.69,2.031,0.0968,25.726337,30.780405,,22.48,
KR,Kroger Company (The),Consumer Defensive,,,,,45.72,0.17505088318953566,33615904768,,0.45,1.325,0.0658,13.486726,34.50566,,20.29,
L,Loews Corporation,Financial Services,,,,,61.57,0.05245942050669594,15619323904,,0.94,6.151,0.14029999999999998,21.231033,10.009754,,15.48,
LDOS,"Leidos Holdings, Inc.",Technology,,,,,91.765,0.18562003007318784,12878209024,,0.85,5.42,0.096,13.16571,16.93081,,14.07,
LEN,Lennar Corporation,Consumer Cyclical,,,,,87.5507,0.15277885150534232,26527424512,,1.5,14.27,0.237,5.1319284,6.1352973,,24.53,
LH,Laboratory Corporation of Ameri,Healthcare,,,,,266.785,0.11729504859646568,25531324416,,1.01,28.187,-0.09,15.244858,9.464825,,15.53,
LHX,"L3Harris Technologies, Inc.",Industrials,,,,,220.65,0.20396138235463024,43297042432,,0.87,7.514,0.418,16.129385,29.365185,,,
LKQ,LKQ Corporation,Consumer Cyclical,,,,,48.515,0.11524130160001489,14141685760,,1.62,3.436,0.335,12.159147,14.119616,,12.87,
LLY,Eli Lilly and Company,Healthcare,,,,,239.287,0.23288389228072348,228900028416,,0.36,6.55,0.0708,31.94753,36.532364,,32.31,
LMT,Lockheed Martin Corporation,Industrials,,,,,392.49,0.19845990939758562,108243238912,,0.92,21.709,0.048,14.934931,18.079597,,28.81,
LNC,Lincoln National Corporation,Financial Services,,,,,69.37,0.13314974009607905,12535783424,,2.11,6.972,0.4393,6.2271094,9.9498,,16.91,
LNT,Alliant Energy Corporation,Utilities,,,,,56.97,0.13949923021704125,14263065600,,0.38,2.534,0.061,20.791971,22.482243,,22.36,
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,,,,,214.99,0.2518283908474499,144848879616,,1.29,11.467,0.16699999999999998,16.665892,18.748583,,11.66,
LRCX,Lam Research Corporation,Technology,,,,,561.73,0.3154882643707446,79091023872,,1.17,29.588,0.1606,15.326875,18.985062,,14.9,
LUMN,"Lumen Technologies, Inc.",Communication Services,,,,,9.69,-0.12148181653971048,9921494016,,0.98,-0.709,-0.11699999999999999,6.1329107,,,23.68,
LUV,Southwest Airlines Company,Industrials,,,,,45.97,0.1873714902341699,27210563584,,1.12,-0.003,-0.21,23.695877,,,32.39,
LVS,Las Vegas Sands Corp.,Consumer Cyclical,,,,,45.29,0.02445035406086893,34601107456,,1.49,-1.499,2.657,48.698925,,,17.92,
LW,"Lamb Weston Holdings, Inc.",Consumer Defensive,,,,,66.855,0.09002826740841809,9765377024,,0.71,1.75,0.113,24.761112,38.202858,,,
LYB,LyondellBasell Industries NV,Basic Materials,,,,,100.59,0.16034046646251032,33474742272,,1.47,17.121,0.47009999999999996,6.613412,5.875241,,24.89,
LYV,"Live Nation Entertainment, Inc.",Communication Services,,,,,118.0,0.27363064476984245,26509879296,,1.32,-4.165,0.8029999999999999,143.90244,,,,
MA,Mastercard Incorporated,Financial Services,,,,,368.785,0.25473721767719826,362352279552,,1.14,8.13,0.2618,35.02232,45.361008,,17.23,
MAA,Mid-America Apartment Communiti,Real Estate,,,,,205.485,0.1691403201980286,23659132928,,0.68,3.727,0.07,62.268185,55.134155,,14.51,
MAR,Marriott International,Consumer Cyclical,,,,,172.63,0.1883162631375408,56222658560,,1.75,1.428,2.3223,32.44925,120.88936,,22.08,
MAS,Masco Corporation,Industrials,,,,,56.46,0.19944883707446692,13781151744,,1.34,1.822,0.154,13.637681,30.987925,,25.77,
MCD,McDonald's Corporation,Consumer Cyclical,,,,,254.6,0.12960639885854963,190248583168,,0.58,9.7,0.21600000000000003,25.10848,26.247423,,24.42,
MCHP,Microchip Technology Incorporat,Technology,,,,,71.97,0.20166072191448148,39934066688,,1.54,1.143,0.183,14.657842,62.96588,,30.79,
MCK,McKesson Corporation,Healthcare,,,,,269.785,0.13717074366782311,41191313408,,0.75,-30.589,0.1173,12.246255,,,16.44,
MCO,Moody's Corporation,Financial Services,,,,,325.24,0.25075586283928564,60462112768,,1.18,11.162,0.1252,25.670086,29.138147,,10.59,
MDLZ,"Mondelez International, Inc.",Consumer Defensive,,,,,66.61,0.12306134881443566,92918947840,,0.72,3.141,0.08800000000000001,21.487097,21.206621,,23.72,
MDT,Medtronic plc.,Healthcare,,,,,104.3,0.13058038640620495,140237619200,,0.81,3.468,0.11460000000000001,16.93182,30.074972,,23.39,
MET,"MetLife, Inc.",Financial Services,,,,,69.59,0.1095010643659904,58536321024,,1.26,5.992,0.08349999999999999,9.6652775,11.613817,,14.74,
MGM,MGM Resorts International,Consumer Cyclical,,,,,43.04,0.12309293358258211,20184039424,,2.39,1.247,-3.83,50.635292,34.514835,,27.71,
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,,,,,141.315,0.08240411074831112,9571604480,,1.49,49.89534,0.23600000000000002,9.041266,2.8322284,,13.75,
MKC,"McCormick & Company, Incorporat",Consumer Defensive,,,,,97.46,0.1675862333254905,26055346176,,0.46,2.82,0.068,31.438711,34.560284,,28.74,
MKTX,"MarketAxess Holdings, Inc.",Financial Services,,,,,375.495,0.28380509882592975,14278760448,,0.37,7.31,0.0472,47.591255,51.367306,,,
MLM,"Martin Marietta Materials, Inc.",Basic Materials,,,,,383.96,0.1717150084572865,23952154624,,0.7,11.65,0.2005,26.031185,32.95794,,32.28,
MMC,"Marsh & McLennan Companies, Inc",Financial Services,,,,,152.185,0.19375194468373924,76837445632,,0.93,5.29,0.129,22.612926,28.76843,,18.76,
MMM,3M Company,Industrials,,,,,147.95,0.08319013015406718,85256626176,,0.95,10.111,0.07719999999999999,14.267117,14.632578,,34.88,
MNST,Monster Beverage Corporation,Consumer Defensive,,,,,81.915,0.16174194002303888,43344420864,,1.09,2.86,0.1421,27.862246,28.64161,,28.26,
MO,"Altria Group, Inc.",Consumer Defensive,,,,,51.46,0.11526738160242234,94531502080,,0.7,1.494,0.051699999999999996,10.654244,34.444447,,24.59,
MOS,Mosaic Company (The),Basic Materials,,,,,44.22,-0.011284261391381611,16379530240,,1.76,4.672,0.07,6.290185,9.464898,,36.87,
MPC,Marathon Petroleum Corporation,Energy,,,,,75.66,0.1684502495643836,46575386624,,2.08,14.246,0.43799999999999994,17.928911,5.3109646,,28.78,
MPWR,"Monolithic Power Systems, Inc.",Technology,,,,,450.48,0.3926830122161127,20763975680,,0.91,4.46,0.25,52.811256,101.004486,,,
MRK,"Merck & Company, Inc.",Healthcare,,,,,76.295,0.11154463640873115,192716587008,,0.49,2.834,0.1533,10.596528,26.92131,,21.91,
MRNA,"Moderna, Inc.",Healthcare,,,,,142.7275,0.2261305998668901,57868861440,,1.34,16.692,0.168,5.3920474,8.5506525,,,
MRO,Marathon Oil Corporation,Energy,,,,,21.535,-0.02995536436217372,16765794304,,3.03,-0.052,-0.024,10.987245,,,42.05,
MS,Morgan Stanley,Financial Services,,,,,95.57,0.20767882477672117,171491753984,,1.53,7.832,1.452,0.62309295,12.202503,,22,
MSCI,MSCI Inc,Financial Services,,,,,523.32,0.3252811325166258,43146010624,,0.97,8.24,0.195,46.934532,63.509712,,12.41,
MSFT,Microsoft Corporation,Technology,,,,,287.01,0.2732086788245347,2154865360896,,0.87,8.939,0.1653,27.23055,32.10762,,13.26,
MSI,"Motorola Solutions, Inc.",Technology,,,,,213.72,0.17949826841727656,36096663552,,0.77,7.245,0.1414,21.631578,29.498966,,14.89,
MTB,M&T Bank Corporation,Financial Services,,,,,182.97,0.11234374323292418,23545495552,,1.08,13.946,0.142,15.732588,13.119891,,26.16,
MTCH,"Match Group, Inc.",Communication Services,,,,,106.63,0.24909635459340307,30185351168,,,1.884,0.29600000000000004,41.329456,56.597664,,,
MTD,"Mettler-Toledo International, I",Healthcare,,,,,1409.94,0.22820918461381123,32408457216,,1.03,31.903,0.17800000000000002,37.779743,44.194588,,13.06,
MU,"Micron Technology, Inc.",Technology,,,,,90.0596,0.2768425294817609,100882063360,,1.14,6.461,0.23800000000000002,7.8244658,13.938957,,17.73,
NCLH,Norwegian Cruise Line Holdings ,Consumer Cyclical,,,,,20.5199,-0.01877430534776814,8554582016,,2.7,-10.773,-0.2413,-1025.995,,,26.61,
NDAQ,"Nasdaq, Inc.",Financial Services,,,,,170.92,0.22587663512642878,28581584896,,0.84,6.872,0.132,22.255209,24.871943,,11.93,
NDSN,Nordson Corporation,Industrials,,,,,229.41,0.17420310116974647,13346293760,,0.97,7.74,0.13,23.87201,29.639536,,27.95,
NEE,"NextEra Energy, Inc.",Utilities,,,,,74.02,0.21332221321768574,145237606400,,0.3,0.614,0.09949999999999999,27.014597,120.553734,,27.06,
NFLX,"Netflix, Inc.",Communication Services,,,,,379.14,0.37121577708025555,167940833280,,0.85,11.091,0.4261,28.964096,34.184475,,16.75,
NI,NiSource Inc,Utilities,,,,,28.58,0.15736337582339233,11223508992,,0.32,1.095,0.0352,19.710344,26.100456,,29.28,
NKE,"Nike, Inc.",Consumer Cyclical,,,,,137.02,0.20214980852582598,216878006272,,0.96,3.81,0.1564,28.427385,35.963257,,16.8,
NLOK,NortonLifeLock Inc.,Technology,,,,,27.43,0.14523063640050538,15957539840,,1.08,1.496,0.127,13.923858,18.335562,,15.23,
NLSN,Nielsen N.V.,Industrials,,,,,17.07,-0.023354170357347548,6126883840,,1.42,2.183,0.053,9.483334,7.819514,,22.98,
NOC,Northrop Grumman Corporation,Industrials,,,,,395.265,0.23143065413089547,62190206976,,0.81,28.35,0.06,15.760168,13.942328,,28.49,
NOW,"ServiceNow, Inc.",Technology,,,,,552.585,0.3650432114872626,109964419072,,1.02,1.091,0.26289999999999997,76.535324,506.49408,,15.73,
NRG,"NRG Energy, Inc.",Utilities,,,,,37.54,0.09788194670678907,9191257088,,0.84,9.976,0.431,10.1459465,3.7630315,,31.75,
NSC,Norfolk Southern Corporation,Industrials,,,,,259.82,0.16770587990677654,63225896960,,1.36,11.619,0.1764,18.909754,22.361649,,22.83,
NTAP,"NetApp, Inc.",Technology,,,,,88.215,0.09531201468558859,19608252416,,1.21,4.113,0.08800000000000001,16.009981,21.447847,,16.58,
NTRS,Northern Trust Corporation,Financial Services,,,,,118.05,0.12913353385672077,24514379776,,1.16,6.34,0.1866,15.55336,18.619873,,24.39,
NUE,Nucor Corporation,Basic Materials,,,,,122.64,0.14252560816425208,35050389504,,1.44,16.577,0.34990000000000004,7.3349285,7.3982024,,36.58,
NVDA,NVIDIA Corporation,Technology,,,,,232.21,0.5146104943620444,578667347968,,1.37,3.243,0.3937,44.570057,71.603455,,12.77,
NVR,"NVR, Inc.",Consumer Cyclical,,,,,4877.85,0.214440861585401,16988332032,,0.98,308.408,0.048,12.293899,15.816225,,20.75,
NWL,Newell Brands Inc.,Consumer Defensive,,,,,25.15,0.06134497094601277,10698809344,,0.96,1.41,0.042199999999999994,13.37766,17.83688,,15.87,
NWSA,News Corporation,Communication Services,,,,,22.02,0.04298970885820763,13080431616,,1.4,0.83,0.19399999999999998,21.378641,26.53012,,13.25,
NXPI,NXP Semiconductors N.V.,Technology,,,,,187.37,0.22991789532152887,49827864576,,1.39,5.585,0.21739999999999998,15.588185,33.54879,,19.85,
O,Realty Income Corporation,Real Estate,,,,,66.3083,0.11454181418003895,37514911744,,0.8,1.268,0.0545,38.328495,52.29361,,14.25,
ODFL,"Old Dominion Freight Line, Inc.",Industrials,,,,,287.86,0.31024307766249004,33107064832,,1.02,8.087,0.2929,27.974731,35.595398,,,
OGN,Organon & Co.,Healthcare,,,,,36.21,0.008592376268619084,9181045760,,,5.975,-0.055,6.221649,6.0602508,,,
OKE,"ONEOK, Inc.",Energy,,,,,60.58,0.11223244611669525,27014862848,,1.77,3.195,0.0986,15.85864,18.960876,,24.08,
OMC,Omnicom Group Inc.,Communication Services,,,,,84.34,0.08942997443951996,17927225344,,0.84,6.42,0.095,13.157566,13.137071,,18.27,
ORCL,Oracle Corporation,Technology,,,,,74.26,0.11541279083293254,198307610624,,0.81,3.543,0.0964,14.11787,20.959639,,14.47,
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,,,,,652.66,0.22410119769110803,43975184384,,0.99,28.779,0.12300000000000001,21.231619,22.67834,,13.03,
OTIS,Otis Worldwide Corporation,Industrials,,,,,76.75,0.05685655579428306,32601020416,,,2.799,0.1198,23.257576,27.420507,,,
OXY,Occidental Petroleum Corporatio,Energy,,,,,38.65,-0.057904529500292456,36098367488,,2.38,-1.212,0.374,13.327586,,,43.44,
PAYC,"Paycom Software, Inc.",Technology,,,,,321.26,0.35556419735841316,19283888128,,1.47,2.95,0.2645,57.06217,108.901695,,,
PAYX,"Paychex, Inc.",Industrials,,,,,115.62,0.1759683124058786,41710723072,,0.9,3.52,0.12369999999999999,29.87597,32.846592,,17.59,
PBCT,People's,Financial Services,,,,,21.01,0.09944082740591442,8992804864,,0.99,0.702,0.1074,19.275229,29.928774,,23.64,
PCAR,PACCAR Inc.,Industrials,,,,,94.04,0.10981080014282396,32648523776,,0.94,5.02,0.2825,13.931852,18.733068,,28.21,
PEAK,"Healthpeak Properties, Inc.",Real Estate,,,,,31.58,0.03749607416797174,17023893504,,0.72,1.145,0.028999999999999998,85.35135,27.580786,,10.8,
PEG,Public Service Enterprise Group,Utilities,,,,,64.71,0.11982222923343876,32721516544,,0.59,-1.315,0.0327,18.648415,,,28.94,
PENN,"Penn National Gaming, Inc.",Consumer Cyclical,,,,,45.41,0.177398454718509,7697630720,,2.5,2.359,2.395,19.323404,19.249681,,,
PEP,"Pepsico, Inc.",Consumer Defensive,,,,,167.83,0.1338414319218575,232050147328,,0.65,5.87,0.0975,24.900595,28.591143,,16.01,
PFE,"Pfizer, Inc.",Healthcare,,,,,47.935,0.13192548389581016,269052936192,,0.62,3.501,1.001,0.96975523,13.691803,,24.6,
PFG,Principal Financial Group Inc,Financial Services,,,,,71.68,0.13475466554068904,19000145920,,1.6,6.22,0.16469999999999999,10.24,11.5241165,,17,
PG,Procter & Gamble Company (The),Consumer Defensive,,,,,158.03,0.12363708227953252,382424711168,,0.45,5.472,0.0693,24.847483,28.879751,,26.97,
PGR,Progressive Corporation (The),Financial Services,,,,,106.406,0.21595409217335448,62183665664,,0.49,6.88,-0.10099999999999999,22.883009,15.465988,,21.16,
PH,Parker-Hannifin Corporation,Industrials,,,,,299.365,0.14789063207735587,38472892416,,1.71,14.345,0.1116,15.328468,20.868942,,29.2,
PHM,"PulteGroup, Inc.",Consumer Cyclical,,,,,46.56,0.19667482624469912,11788340224,,1.43,6.465,0.237,5.088525,7.201856,,21.06,
PKG,Packaging Corporation of Americ,Consumer Cyclical,,,,,149.69,0.2124283852827722,14219172864,,0.92,7.851,0.16399999999999998,16.043945,19.066362,,14.05,
PKI,"PerkinElmer, Inc.",Healthcare,,,,,177.84,0.21520488104986035,22443407360,,1.06,10.023,0.379,27.276073,17.74319,,18.27,
PLD,"Prologis, Inc.",Real Estate,,,,,143.46,0.19114032238887055,106063855616,,0.81,2.644,-0.0605,62.1039,54.2587,,8.53,
PM,Philip Morris International Inc,Consumer Defensive,,,,,108.97,0.07928294375914757,169647767552,,0.89,5.74,0.1103,16.947123,18.984322,,22.87,
PNC,"PNC Financial Services Group, I",Financial Services,,,,,204.41,0.1612103898598125,86392045568,,1.34,10.173,-0.0426,14.497163,20.093384,,22.64,
